"Страница входа, ур. 1","Страница входа, ур. 2","Страница входа, ур. 3","Страница входа, ур. 4","Страница входа","Источник трафика (детально)","Поисковая фраза","Визиты","Посетители","Отказы","Глубина просмотра","Время на сайте","Достижения избранных целей","Доход по избранным целям, RUB","Конверсия посетителей по избранным целям"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/skagen/","https://tempus.ru/catalog/watches/skagen/","Не определено","Не определено","15","15","0.4666666666666666","1.2666666666666666","00:00:18","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/skagen/","https://tempus.ru/catalog/watches/skagen/?etext=&ybaip=1","Яндекс","Не определено","15","14","0.33333333333333326","1.8666666666666667","00:00:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/","Яндекс","часы тиссот мужские купить в москве оригинал","15","15","0.13333333333333333","3.2","00:02:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/?ybaip=1","Яндекс.Директ: Не определено","Не определено","15","15","0.6","1.0","00:00:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/T_CLASSIC/tissot_t127_410_11_051_00/","Яндекс: Директ","Не определено","15","10","0.26666666666666666","1.4666666666666666","00:00:20","1","96120.0","0.1"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/T_SPORT/tissot_t127_410_16_031_01/","Не определено","Не определено","15","11","0.5333333333333333","1.9333333333333333","00:02:29","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/le_locle/tissot_t006_407_11_033_03/?ybaip=1","Яндекс: Директ","Не определено","15","12","0.4","1.4666666666666666","00:00:18","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/muzhskie/","Не определено","Не определено","15","15","0.8","1.4","00:03:37","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/pr_100/tissot_t150_417_11_051_00/","Не определено","Не определено","15","15","0.4","1.1333333333333333","00:01:21","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/prx/","Не определено","Не определено","15","12","0.2","3.4","00:00:50","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/seastar/?etext=&ybaip=1","Яндекс: Директ","Не определено","15","14","0.5333333333333333","1.4","00:00:17","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/tissot_prx/tissot_t137_410_11_031_00/","Google","Не определено","15","10","0.26666666666666666","1.9333333333333333","00:03:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/tissot/","https://tempus.ru/catalog/watches/tissot/zhenskie/","Яндекс","Не определено","15","15","0.26666666666666666","1.8666666666666667","00:00:27","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/","Яндекс: Директ","Не определено","15","15","0.4","2.7333333333333334","00:02:34","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/?etext=&ybaip=1","Яндекс: Директ","Не определено","15","15","0.13333333333333333","8.533333333333333","00:05:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/vostok/","https://tempus.ru/catalog/watches/vostok/komandirskie/_211783/","Не определено","Не определено","15","13","0.7333333333333333","1.0","00:00:06","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/service/","https://tempus.ru/service/#warranty-block","Не определено","https://tempus.ru/service/#warranty-block","Не определено","Не определено","15","15","0.33333333333333326","1.5333333333333334","00:00:27","0","0.0","0.0"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","Яндекс","каталог наручных часов","14","14","0.14285714285714285","2.0714285714285716","00:00:43","0","0.0","0.0"
"https://tempus.ru/","Не определено","Не определено","Не определено","https://tempus.ru/","ВКонтакте","Не определено","14","14","0.07142857142857142","3.5","00:03:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/blog/","https://tempus.ru/blog/longines-hydroconquest-2026-obnovlyennaya-kollektsiya-dizayn-kharakteristiki-i-vpechatleniya/","Не определено","https://tempus.ru/blog/longines-hydroconquest-2026-obnovlyennaya-kollektsiya-dizayn-kharakteristiki-i-vpechatleniya/","Google","Не определено","14","13","0.21428571428571427","1.2857142857142858","00:00:19","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","Не определено","https://tempus.ru/catalog/watches/","Яндекс","наручные часы интернет магазин часов","14","14","0.2857142857142857","1.4285714285714286","00:01:01","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/citizen_eco_drive_chrono/citizen_bu2023_12e/?ybaip=1","Яндекс: Директ","Не определено","14","10","0.42857142857142855","1.8571428571428572","00:00:47","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/eco_drive/citizen_bm8475_26e/","Яндекс: Директ","Не определено","14","13","0.21428571428571427","3.0","00:05:16","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/muzhskie/?ybaip=1","Яндекс: Директ","Не определено","14","14","0.21428571428571427","2.2142857142857144","00:00:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/quartz/citizen_an8214_55e/?ybaip=1","Яндекс: Директ","Не определено","14","13","0.35714285714285715","4.785714285714286","00:01:13","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/Citizen/","https://tempus.ru/catalog/watches/Citizen/quartz/citizen_bi5006_81l/?ybaip=1","Яндекс: Директ","Не определено","14","11","0.14285714285714285","2.357142857142857","00:01:28","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/","Яндекс","casio купить","14","14","0.42857142857142855","1.5","00:00:46","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/","Яндекс","Не определено","14","14","0.14285714285714285","4.714285714285714","00:06:26","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ae_1600h_5a/","Google","Не определено","14","13","0.2857142857142857","1.7142857142857142","00:01:23","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_aw_80d_1a/","Google","Не определено","14","13","0.2857142857142857","2.642857142857143","00:03:04","1","2469.0","0.07692307692307693"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_dbc_32_1a/","Google","Не определено","14","12","0.42857142857142855","2.857142857142857","00:02:22","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_ltp_vt03d_1b/","Не определено","Не определено","14","13","0.21428571428571427","1.2142857142857142","00:02:23","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtd_1053d_1a/","Google","Не определено","14","13","0.21428571428571427","1.7142857142857142","00:03:56","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtd_130d_1a2/","Яндекс: Директ","Не определено","14","11","0.14285714285714285","2.4285714285714284","00:04:54","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_1303d_1a/","Не определено","Не определено","14","12","0.5","2.0714285714285716","00:02:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_1303dd_1a/","Google","Не определено","14","10","0.35714285714285715","2.4285714285714284","00:02:12","1","7332.0","0.1"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_b195l_1a/","Не определено","Не определено","14","13","0.35714285714285715","1.8571428571428572","00:03:38","1","7430.0","0.07692307692307693"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd01d_1b/","Google","Не определено","14","14","0.14285714285714285","2.5714285714285716","00:05:05","1","3400.0","0.07142857142857142"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd01d_1e/?ybaip=1","Яндекс: Директ","Не определено","14","12","0.14285714285714285","2.9285714285714284","00:01:58","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mtp_vd300d_2e/","Google","Не определено","14","13","0.14285714285714285","2.7142857142857144","00:04:11","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_mts_rs100d_3a/","Не определено","Не определено","14","10","0.35714285714285715","1.5","00:02:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_collections/casio_w_218h_3a/","Google","Не определено","14","12","0.42857142857142855","2.7142857142857144","00:02:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prj_b001b_1e/","Не определено","Не определено","14","11","0.21428571428571427","2.7857142857142856","00:03:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prj_b001b_2e/?ybaip=1","Яндекс: Директ","Не определено","14","12","0.14285714285714285","2.5","00:01:49","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_protrek/casio_prw_35y_1b/","Яндекс: Директ","Не определено","14","10","0.14285714285714285","4.142857142857143","00:02:47","1","23300.0","0.1"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_a_168wa_5a/","Google","Не определено","14","14","0.42857142857142855","1.5","00:00:39","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_a_168wg_9/","Google","Не определено","14","14","0.21428571428571427","1.4285714285714286","00:00:57","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_a_700we_1a/?ybaip=1","Яндекс: Директ","Не определено","14","11","0.14285714285714285","3.0714285714285716","00:05:17","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/casio_vintage/casio_aq_230a_7d/?ybaip=1","Яндекс: Директ","Не определено","14","10","0.07142857142857142","1.2857142857142858","00:01:14","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efr_571d_1a/","Не определено","Не определено","14","11","0.42857142857142855","7.285714285714286","00:09:49","1","11733.0","0.09090909090909091"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efr_575cl_3a/","Google","Не определено","14","12","0.21428571428571427","1.7142857142857142","00:00:40","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efs_s641tms_1a/","Google","Не определено","14","13","0.14285714285714285","5.357142857142857","00:05:39","1","12415.0","0.07692307692307693"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_540d_1a9/","Google","Не определено","14","11","0.35714285714285715","2.642857142857143","00:04:15","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_620d_1a2/","Google","Не определено","14","12","0.2857142857142857","3.142857142857143","00:05:56","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_efv_c100d_1a/","Не определено","Не определено","14","11","0.35714285714285715","1.7857142857142858","00:01:10","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_eqs_920db_1a/","Google","Не определено","14","12","0.2857142857142857","5.0","00:07:24","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/edifice/casio_eqs_940db_1a/","Google","Не определено","14","14","0.5","4.428571428571429","00:03:44","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","Яндекс","часы g shock","14","14","0.14285714285714285","2.2142857142857144","00:00:50","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/","Яндекс.Директ: Не определено","Не определено","14","14","0.07142857142857142","1.1428571428571428","00:00:18","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/?PAGEN_148=3&ybaip=1&etext=","Яндекс: Директ","Не определено","14","13","0.14285714285714285","2.2142857142857144","00:01:09","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/?ybaip=1","Яндекс.Директ: Не определено","Не определено","14","10","0.14285714285714285","5.0","00:05:19","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_aw_591bb_1a/","Google","Не определено","14","11","0.35714285714285715","8.5","00:06:39","1","7475.0","0.09090909090909091"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5600ca_2e/","Google","Не определено","14","12","0.21428571428571427","2.857142857142857","00:04:41","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dw_5900_1e/","Не определено","Не определено","14","12","0.14285714285714285","1.3571428571428572","00:00:56","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_dwn_5600_9e/","Google","Не определено","14","10","0.21428571428571427","5.214285714285714","00:09:07","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_110gb_1a/?ybaip=1","Яндекс: Директ","Не определено","14","11","0.0","1.5","00:01:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2000s_7a/?ybaip=1","Яндекс: Директ","Не определено","14","13","0.21428571428571427","1.8571428571428572","00:01:07","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_2110su_3a/","Яндекс: Директ","Не определено","14","12","0.2857142857142857","5.571428571428571","00:03:18","1","36780.0","0.08333333333333331"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_ga_400_1b/","Google","Не определено","14","13","0.35714285714285715","4.357142857142857","00:02:48","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gba_900uu_5a/","Google","Не определено","14","12","0.14285714285714285","2.357142857142857","00:02:47","1","9950.0","0.08333333333333331"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gbd_200sm_1a5/","Яндекс: Директ","Не определено","14","11","0.07142857142857142","3.142857142857143","00:04:44","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gbd_200sm_1a5/?ybaip=1","Яндекс: Директ","Не определено","14","12","0.21428571428571427","1.3571428571428572","00:00:45","1","10764.0","0.08333333333333331"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gd_100_1b/","Google","Не определено","14","11","0.35714285714285715","2.0714285714285716","00:03:20","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gd_b500_7e/","Google","Не определено","14","11","0.21428571428571427","6.857142857142857","00:21:53","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gm_2100mwg_1a/","Google","Не определено","14","11","0.2857142857142857","9.571428571428571","00:08:32","1","35270.0","0.09090909090909091"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gr_b300ry_1a9/","Google","Не определено","14","11","0.42857142857142855","2.0714285714285716","00:04:30","1","23048.0","0.09090909090909091"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gr_b300ry_1a9/?ybaip=1","Яндекс: Директ","Не определено","14","11","0.21428571428571427","2.0","00:01:07","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gst_b400bb_1a/","Яндекс: Директ","Не определено","14","11","0.2857142857142857","8.928571428571429","00:07:08","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gst_b500bd_1a9/","Google","Не определено","14","10","0.07142857142857142","2.7857142857142856","00:04:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gw_b5600hr_1e/","Google","Не определено","14","10","0.35714285714285715","2.7142857142857144","00:08:42","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gwg_100_1a3/","Google","Не определено","14","13","0.21428571428571427","1.1428571428571428","00:01:05","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gwg_b1000_1a/","Яндекс: Директ","Не определено","14","10","0.14285714285714285","4.285714285714286","00:07:46","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gx_56bb_1d/","Не определено","Не определено","14","12","0.42857142857142855","3.2142857142857144","00:02:00","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_gx_56bbr_1e/?ybaip=1","Яндекс: Директ","Не определено","14","12","0.21428571428571427","1.8571428571428572","00:02:53","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/g_shock/casio_mtg_b1000d_1a/?ybaip=1","Яндекс: Директ","Не определено","14","13","0.21428571428571427","1.5","00:00:46","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/casio/","https://tempus.ru/catalog/watches/casio/sports/casio_hdc_700_1a/","Яндекс: Директ","Не определено","14","12","0.14285714285714285","8.857142857142858","00:07:03","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/chernyy/","https://tempus.ru/catalog/watches/chernyy/","Не определено","Не определено","14","14","0.6428571428571429","1.2857142857142858","00:00:17","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/citizen/","https://tempus.ru/catalog/watches/citizen/quartz/","Google","Не определено","14","13","0.35714285714285715","1.6428571428571428","00:01:10","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/emporio_armani/","https://tempus.ru/catalog/watches/emporio_armani/","Яндекс","часы армани","14","13","0.42857142857142855","1.2857142857142858","00:00:15","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/f/","https://tempus.ru/catalog/watches/f/detskie/","mail.ru","Не определено","14","14","0.07142857142857142","2.642857142857143","00:02:08","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/mechanism-is-mekhanicheskie-s-avtopodzavodom-or-avto-s-ruchnym-podzavodom-or-mekhanicheskie/apply/","Яндекс: Директ","Не определено","14","12","0.07142857142857142","14.571428571428571","00:11:51","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/minimum_price_rub-from-80000/apply/","Не определено","Не определено","14","14","0.35714285714285715","2.5714285714285716","00:01:33","0","0.0","0.0"
"https://tempus.ru/","https://tempus.ru/catalog/","https://tempus.ru/catalog/watches/","https://tempus.ru/catalog/watches/filter/","https://tempus.ru/catalog/watches/filter/minimum_price_rub-to-7000/apply/","Не определено","Не определено","14","14","0.6428571428571429","1.1428571428571428","00:00:19","0","0.0","0.0"
